,Smiles,pIC50
3834,O=C(NCC1CN(CC)CCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3835,O=C(NCC1CN(CC)CCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3836,O=C(NCC1CN(CC)CCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3837,O=C(NCC1CN(CC)CCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3838,O=C(NCC1CN(CC)CCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3839,O=C(NCC1CN(CC)CCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3840,O=C(NCC1CN(CC)CCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3841,O=C(NCC1CN(CC)CCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3842,O=C(NCC1CN(CC)CCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3843,O=C(NCC1CN(CC)CCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3844,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3845,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3846,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3847,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3848,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3849,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3850,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3851,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3852,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3853,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3854,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3855,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3856,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3857,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3858,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3859,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3860,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3861,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3862,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3863,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3864,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3865,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3866,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3867,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3868,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3869,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3870,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3871,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3872,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3873,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3874,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3875,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3876,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3877,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3878,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3879,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3880,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3881,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3882,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3883,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3884,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3885,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3886,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3887,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3888,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3889,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3890,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3891,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3892,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3893,O=C(NCCC1N(C)CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3894,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3895,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3896,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3897,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3898,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3899,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3900,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3901,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3902,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3903,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3904,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3905,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3906,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3907,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3908,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3909,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3910,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3911,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3912,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3913,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3914,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3915,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3916,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3917,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3918,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3919,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3920,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3921,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3922,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3923,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3924,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3925,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3926,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3927,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3928,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3929,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3930,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3931,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3932,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3933,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3934,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3935,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3936,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3937,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3938,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3939,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3940,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3941,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3942,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3943,O=C(NCCCCN1CCCC1)[C@@H](NC(=O)c1cc2nc(Cc3sccc3)n(C(CC)CC)c2cc1)CC(C)C,0
3944,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3945,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3946,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3947,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3948,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3949,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3950,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3951,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3952,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3953,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3954,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3955,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3956,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3957,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3958,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3959,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3960,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3961,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3962,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3963,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3964,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3965,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3966,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3967,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3968,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3969,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3970,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3971,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3972,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3973,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3974,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3975,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3976,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3977,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3978,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3979,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3980,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3981,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3982,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3983,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3984,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3985,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3986,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3987,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3988,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3989,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3990,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3991,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3992,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3993,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](C(=O)N(CCOC)C)CCc3ccccc3)c2)cccc1,0
3994,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
3995,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
3996,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
3997,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
3998,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
3999,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4000,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4001,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4002,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4003,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4004,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4005,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4006,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4007,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4008,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4009,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4010,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4011,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4012,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4013,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4014,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4015,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4016,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4017,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4018,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
4019,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCC1CCCCC1,0
