,ID,Smiles,pIC50
141,141,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C=4N(C)CCN=4)cc3)ccc2)cccc1-c1nc(OC)c(C=2N(C)CCN=2)cc1,9.764472
142,142,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NC[C@H](CO)N4)cc3)ccc2)cccc1-c1nc(OC)c(C2=NC[C@H](CO)N2)cc1,10.19382
143,143,Clc1c(-c2c(Cl)c(-c3ncc(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1ncc(CNC[C@H]2NC(=O)CC2)cc1,9.1220531
144,144,Clc1c(-c2c(Cl)c(-c3cc(CNC[C@H]4NC(=O)CC4)c(OC)nc3)ccc2)cccc1-c1cc(CNC[C@H]2NC(=O)CC2)c(OC)nc1,8.9434767
145,145,Clc1c(-c2c(Cl)c(-c3nc(C(F)(F)F)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(C(F)(F)F)c(CNC[C@H]2NC(=O)CC2)cc1,8.5439377
146,146,Clc1c(-c2c(Cl)c(-c3nc(C)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(C)c(CNC[C@H]2NC(=O)CC2)cc1,9.0213633
147,147,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NCCN4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@@H](O)CC(=O)O)cc1,10.19382
148,148,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NC[C@@H](CO)N4)cc3)ccc2)cccc1-c1nc(OC)c(C2=NC[C@@H](CO)N2)cc1,10.19382
149,149,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NCCN4)cc3)ccc2)cccc1-c1nc(OC)c(C2=NCCN2)cc1,10.19382
150,150,O(C)c1c(CN[C@H]2[C@@H](O)CCC2)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(C=5N(Cc6cc(C#N)cnc6)CCN=5)cc4)ccc3)ccc2)n1,8.9222689
151,151,O=C(C)N1C(c2c(OC)nc(-c3c(C)c(-c4c(C)c(-c5nc(OC)c(CN[C@H]6[C@@H](O)CCC6)cc5)ccc4)ccc3)cc2)=NCC1,8.8817348
152,152,O=C(N1C(c2c(OC)nc(-c3c(C)c(-c4c(C)c(-c5nc(OC)c(CN[C@H]6[C@@H](O)CCC6)cc5)ccc4)ccc3)cc2)=NCC1)C1CC1,8.8563604
153,153,S(=O)(=O)(C)N1C(c2c(OC)nc(-c3c(C)c(-c4c(C)c(-c5nc(OC)c(CN[C@H]6[C@@H](O)CCC6)cc5)ccc4)ccc3)cc2)=NCC1,8.7293215
154,154,O(C)c1c(CN[C@H]2[C@@H](O)CCC2)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(C5=NC[C@@H](CO)N5)cc4)ccc3)ccc2)n1,9.1396618
155,155,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@@H]2NC(=O)CC2)cc1,9.5171261
156,156,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,9.8386316
157,157,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNCCO)cc3)ccc2)cccc1-c1nc(OC)c(CNCCO)cc1,9.630784
158,158,O=C(O)C[C@H](O)CNCc1c(OC)nc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(C5=NCCN5)cc4)ccc3)ccc2)cc1,9.8538723
159,159,O(C)c1c(CN[C@H]2[C@@H](O)CCC2)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(C5=NCCN5)cc4)ccc3)ccc2)n1,9.3053951
160,160,O(CC)c1c(CNCCO)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OCC)c(CNCCO)cc4)ccc3)ccc2)n1,8.4694157
161,161,Fc1c(-c2c(C)c(-c3ccc(CNCCO)cc3)ccc2)cccc1-c1nc(OC)c(CNCCO)cc1,8.5525322
162,162,Clc1c(-c2c(C)c(-c3ccc(CNCCO)cc3)ccc2)cccc1-c1nc(OC)c(CNCCO)cc1,8.84863
163,163,O(C)c1c(CN[C@H]2[C@@H](O)CCC2)ccc(-c2c(C)c(-c3c(C)c(-c4ccc(CN[C@H]5[C@@H](O)CCC5)cc4)ccc3)ccc2)n1,8.0996876
164,164,O(C)c1c(CNCCO)ccc(-c2c(C)c(-c3c(C)c(-c4ccc(CNCCO)cc4)ccc3)ccc2)n1,8.8751698
165,165,O(C)c1c(CN[C@H]2[C@@H](O)CCC2)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(CN[C@H]5[C@@H](O)CCC5)cc4)ccc3)ccc2)n1,8.0822849
166,166,O(C)c1c(CN2C[C@H](O)CC2)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(CN5C[C@H](O)CC5)cc4)ccc3)ccc2)n1,9.0670195
167,167,O(C)c1c(CNCC2NC(=O)CC2)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(CNCC5NC(=O)CC5)cc4)ccc3)ccc2)n1,8.8193007
168,168,O(C)c1c(C2=NCCN2)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(C5=NCCN5)cc4)ccc3)ccc2)n1,9.7931738
169,169,O=C(O)C[C@H](O)CNCc1c(OC)nc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(CNCCO)cc4)ccc3)ccc2)cc1,9.0665131
170,170,O=C(O)C[C@H](O)CNCc1c(OC)nc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(CNC[C@@H](O)CC(=O)O)cc4)ccc3)ccc2)cc1,8.9527254
171,171,O(C)c1c(CNCCO)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(CNCCO)cc4)ccc3)ccc2)n1,9.0476923
172,172,O=C(O)C[C@H](O)CNCc1c(OC)cc(-c2c(C)c(-c3c(C)c(-c4ccc(CN5C[C@H](O)CC5)cc4)ccc3)ccc2)nc1,8.8320923
173,173,O=C(O)C[C@H](O)CNCc1c(OC)nc(-c2c(C)c(-c3c(C)c(-c4ccc(CN5C[C@H](O)CC5)cc4)ccc3)ccc2)cc1,9.3757181
174,174,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4C[C@@]5(NC(=O)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2C[C@@]3(NC(=O)CC3)CC2)cc1,9.438899
175,175,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4C[C@@]5(NC(=O)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2C[C@]3(NC(=O)CC3)CC2)cc1,9.6234226
176,176,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4C[C@]5(NC(=O)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2C[C@]3(NC(=O)CC3)CC2)cc1,9.8239088
177,177,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c(C(C)N2CC3(CN(C(=O)C)C3)C2)cc1,9.4449053
178,178,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c([C@H](C)N2CC3(NC(=O)CC3)C2)cc1,9.3946953
179,179,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c([C@@H](C)N2CC3(NC(=O)CC3)C2)cc1,8.9858999
180,180,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c(C(C)N2CC3(NC(=O)CC3)C2)cc1,9.318759
181,181,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC5(CN(C(=O)C)C5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CC3(CN(C(=O)C)C3)C2)cc1,9.8181562
182,182,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCn2cnnc2)cc1,9.5497513
183,183,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(CN(C(=O)C)C5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCC3(CN(C(=O)C)C3)CC2)cc1,9.6216021
184,184,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)C)C5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)C)C3)CC2)cc1,9.7399282
185,185,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCC2NCC(F)(F)CC2)cc1,8.2084494
186,186,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCc2n[nH]cc2)cc1,8.6661501
187,187,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(OCC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,9.3487225
188,188,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(OCC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,9.5171261
189,189,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(OCCO5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,8.5474472
190,190,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCc2c[nH]nc2)cc1,9.2525883
191,191,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)NC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)NC3)C2)cc1,9.2898827
192,192,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NC[C@H](CO)N4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)C)C3)C2)cc1,9.8860569
193,193,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)CO)C5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)CO)C3)C2)cc1,10.040958
194,194,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C=O)C5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C=O)C3)C2)cc1,10.031517
195,195,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NC[C@H](CO)N4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,10.19382
196,196,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(OCC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(OCC3)C2)cc1,9.1331224
197,197,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NCCN4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,9.821023
198,198,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)CC#N)C5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)CC#N)C3)C2)cc1,9.149354
199,199,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(S(=O)(=O)C)C5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(S(=O)(=O)C)C3)C2)cc1,9.6819363
200,200,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)OC)C5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)OC)C3)C2)cc1,9.2182446
201,201,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(N(C(=O)C)CCC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(N(C(=O)C)CCC3)C2)cc1,9.6216021
202,202,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCc2nc[nH]c2)cc1,9.4001169
203,203,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(N5C(=O)OCC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,9.5436344
204,204,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(N5C(=O)CCC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,9.7520266
205,205,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2[C@H](C(=O)O)CCCC2)cc1,10.19382
206,206,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NCCC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NCCC3)C2)cc1,8.7522726
207,207,Clc1c(-c2c(Cl)c(-c3nc(CC)c(CN4CC(N5C(=O)CCC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC(N3C(=O)CCC3)C2)cc1,9.8538723
208,208,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)C)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,9.5867004
209,209,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(CC(=O)O)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,9.5654306
210,210,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCc2[nH]nnc2)cc1,9.3777857
211,211,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(N(C(=O)C)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(N(C(=O)C)CC3)C2)cc1,9.6216021
212,212,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2C3CC(=O)NCC2CC3)cc1,9.8477116
213,213,Clc1c(-c2c(Cl)c(C3=NC(OC)C(CN4CC5(C4)CNCC5)C=C3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,9.6363878
214,214,Clc1c(-c2c(Cl)c(C3=NC(OC)C(CN4CC5(NCC5)C4)C=C3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NCC3)C2)cc1,9.1018238
215,215,Clc1c(-c2c(Cl)c(C3=NC(OC)C(CNCCc4c[nH]nc4)C=C3)ccc2)cccc1-c1nc(OC)c(CNCCc2c[nH]nc2)cc1,8.9204569
216,216,Clc1c(-c2c(Cl)c(C3=NC(OC)C(CNCCc4[nH]ccn4)C=C3)ccc2)cccc1-c1nc(OC)c(CNCCc2[nH]ccn2)cc1,8.261775
217,217,Clc1c(-c2c(Cl)c(C3=NC(OC)C(CN4[C@H](C(=O)O)C[C@H](O)C4)C=C3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,10.19382
218,218,Clc1c(-c2c(Cl)c(C3=NC(OC)C(CN4CC5(OC(=O)NC5)C4)C=C3)ccc2)cccc1-c1nc(OC)c(CN2CC3(OC(=O)NC3)C2)cc1,9.1850872
219,219,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCC2=NC(=O)ON2)cc1,9.2628069
220,220,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC(NC(=O)C)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCC(NC(=O)C)CC2)cc1,9.4596701
221,221,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4C[C@@H](NC(=O)C)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2C[C@@H](NC(=O)C)CC2)cc1,9.7399282
222,222,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4C[C@H](NC(=O)C)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2C[C@H](NC(=O)C)CC2)cc1,9.7851563
223,223,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)C)C5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)C)C3)C2)cc1,9.6439743
224,224,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2[C@H](C(=O)O)CCC2)cc1,10.187087
225,225,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCc2[nH]nnn2)cc1,9.5638371
226,226,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCC(=O)NS(=O)(=O)C)cc1,9.7904854
227,227,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCC(=O)O)cc1,9.8664608
228,228,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCCC(=O)O)cc1,10.130768
229,229,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@@H](O)C(=O)O)cc1,9.5718651
230,230,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@@H](O)CC(=O)O)cc1,9.754487
231,231,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCC(=O)O)cc1,9.9172144
232,232,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)CC2)cc1,9.6903696
233,233,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NCCCC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NCCCC3)C2)cc1,8.0996876
234,234,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@H]4CC(=O)NC4)cc3)ccc2)cccc1-c1nc(OC)c(CN[C@H]2CC(=O)NC2)cc1,9.4975729
235,235,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC(=O)NC4)cc3)ccc2)cccc1-c1nc(OC)c(CN[C@@H]2CC(=O)NC2)cc1,9.6363878
236,236,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(OC(=O)NC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCC3(OC(=O)NC3)CC2)cc1,8.7785854
237,237,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC5(CC(=O)NC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CC3(CC(=O)NC3)CC2)cc1,9.5543957
238,238,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NCCN4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,10.19382
239,239,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NCCN4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(C2)CC(=O)NC3)cc1,10.124939
240,240,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(NC(=O)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,9.4962091
241,241,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CCN(C(=O)C)CC2)cc1,9.4089355
242,242,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(NC(=O)C)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,9.5528421
243,243,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,10.022276
244,244,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C4)CC(=O)NC5)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,9.6516953
245,245,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCO)cc1,9.779892
246,246,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C4)CC(=O)NC5)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,9.9393024
247,247,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCO)cc1,9.8827286
248,248,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CN(c5ncccn5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CN(c3ncccn3)C2)cc1,8.4008818
249,249,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)C)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)C)CC3)CC2)cc1,9.548214
250,250,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)C)CC5)CCC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)C)CC3)CCC2)cc1,8.8551149
251,251,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CNCC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CNCC3)CC2)cc1,8.4143133
252,252,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C(=O)NCC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(C(=O)NCC3)C2)cc1,9.628932
253,253,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(N(C(=O)C)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(N(C(=O)C)CC3)CC2)cc1,9.6108341
254,254,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CNCC5)CCC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CNCC3)CCC2)cc1,7.9924655
255,255,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NCC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NCC3)CC2)cc1,8.9858999
256,256,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C4)CNCC5)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(C2)CNCC3)cc1,9.4698
257,257,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)C)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)C)CC3)C2)cc1,9.9546766
258,258,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)C)C5)CCC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)C)C3)CCC2)cc1,8.5625668
259,259,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C4)CNC5)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(C2)CNC3)cc1,8.6437826
260,260,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4C[C@H]5C(=O)NC[C@H]5CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2C[C@H]3C(=O)NC[C@H]3CC2)cc1,9.1870871
261,261,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(C(=O)NC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCC3(C(=O)NC3)CC2)cc1,9.2083092
262,262,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(NC(=O)C5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCC3(NC(=O)C3)CC2)cc1,9.0979967
263,263,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCN(C(=O)C)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCN(C(=O)C)CC2)cc1,8.8554258
264,264,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(NC(=O)CCC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCC3(NC(=O)CCC3)CC2)cc1,9.2456512
265,265,Clc1c(-c2c(Cl)c(-c3cc(OC)c(CNC4CN(c5ncncc5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CN(c3ncncc3)C2)cc1,8.9986992
266,266,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CN(c5scnn5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CN(c3scnn3)C2)cc1,8.4847889
267,267,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CCN(C(=O)C)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CCN(C(=O)C)CC2)cc1,10.173925
268,268,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(NC(=O)C)CCC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC(NC(=O)C)CCC2)cc1,8.8999739
269,269,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(NC(=O)C)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC(NC(=O)C)CC2)cc1,9.4001169
270,270,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C4)CC(=O)NC5)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(C2)CC(=O)NC3)cc1,9.764472
271,271,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CC(=O)NC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CC(=O)NC3)CC2)cc1,9.363512
272,272,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CN(c5ncncc5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CN(c3ncncc3)CC2)cc1,8.5895605
273,273,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CC(=O)NC5)CCC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CC(=O)NC3)CCC2)cc1,8.2315836
274,274,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(NC(=O)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCC3(NC(=O)CC3)CC2)cc1,9.7825165
275,275,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CN(c5cncnc5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CN(c3cncnc3)CC2)cc1,8.4625587
